# PM  mean(Tref-Tga) std(Tref-Tga)  P(Tga > Tref)
0.1 -2.0763 0.1378 0.158889
0.2 -2.2063 0.1481 0.162222
0.3 -2.2563 0.1527 0.159259
0.4 -2.3193 0.1549 0.166296
0.5 -2.5037 0.1602 0.176296
0.6 -2.4293 0.1579 0.169259
0.7 -2.3959 0.1526 0.174815
0.8 -2.4944 0.1602 0.176296
0.9 -2.5648 0.1631 0.178519
